date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:15:27	170511/170511	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:28%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/indiana.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/indiana.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:28	170531/170531	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:29%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/iowa.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/iowa.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:29	162423/162423	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:30%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/kansas.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/kansas.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:30	170413/170413	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:31%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/kentucky.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/kentucky.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:31	171806/171806	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:32%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/louisiana.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/louisiana.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:32	162623/162623	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:33%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/maine.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/maine.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:33	206429/206429	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:34%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/maryland.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/maryland.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:34	268981/268981	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:35%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/massachusetts.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/massachusetts.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:36	238377/238377	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:36%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/michigan.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/michigan.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:37	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Apr%202017%2004:15:38%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/minnesota.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/minnesota.415.delayed	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:37	142301/142301	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:38%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/minnesota-state.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/minnesota-state.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:38	170272/170272	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:39%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/mississippi.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/mississippi.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:39	174424/174424	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:40%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/missouri.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/missouri.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:40	170370/170370	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:41%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/montana.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/montana.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:41	161363/161363	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:42%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/nebraska.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/nebraska.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:47	179707/179707	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:43%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/nevada.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/nevada.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:48	169555/169555	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:49%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/new-hampshire.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/new-hampshire.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:49	230131/230131	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:50%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/new-jersey.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/new-jersey.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:50	162754/162754	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:51%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/new-mexico.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/new-mexico.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:51	301583/301583	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:52%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/new-york.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/new-york.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:57	268130/268130	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:53%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/north-carolina.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/north-carolina.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:58	170304/170304	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:15:59%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/north-dakota.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/north-dakota.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:15:59	186758/186758	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:00%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/ohio.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/ohio.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:00	162893/162893	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:01%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/oklahoma.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/oklahoma.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:01	172859/172859	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:02%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/oregon.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/oregon.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:02	194759/194759	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:03%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/pennsylvania.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/pennsylvania.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:03	170805/170805	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:04%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/rhode-island.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/rhode-island.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:04	178584/178584	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:05%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/south-carolina.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/south-carolina.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:05	170306/170306	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:06%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/south-dakota.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/south-dakota.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:06	178603/178603	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:07%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/tennessee.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/tennessee.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:07	278111/278111	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:08%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/texas.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/texas.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:09	170261/170261	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:09%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/utah.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/utah.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:09	170123/170123	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:11%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/vermont.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/vermont.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:10	170948/170948	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:11%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/virginia.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/virginia.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:11	231326/231326	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:12%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/washington.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/washington.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:13	170588/170588	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:13%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/west-virginia.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/west-virginia.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:13	170201/170201	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:14%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/wisconsin.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/wisconsin.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:14	169572/169572	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:15%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/wyoming.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/wyoming.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
00:16:15	194623/194623	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:16:16%20GMT	http://about.bankofamerica.com/en-us/partnering-locally/atlanta-ga.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/about.bankofamerica.com/en-us/partnering-locally/atlanta-ga.html	(from http://about.bankofamerica.com/en-us/partnering-locally/service-members-and-veterans.html?bcen=8a6b&cm_sp=EBZ-Corp_SocialResponsibility-_-CorporateSocialResponsibility-_-EIT1C3EZ_sc_mil-teamrubicon_arrx964n.s.gif)
